text,label
# postponejeeneet  sir postpone till august I am  tested   positive  for covid,
I also  tested   positive  for vr chat,
I would gladly be  tested   positive  for this corolla virus... ,
"Sorry all, wasn?ÿý?t trying to be deliberately cryptic. As some of you know I was recently  in hospital, while there someone in my 6 bed bay was diagnosed with COVID-19 and I just found out yesterday that I have  tested   positive .",
?ÿý?It hurts me to say and I hate I didn?ÿý?t take it serious but I have  tested   positive  for COVID-19 please wear your mask this is serious?ÿý? Head ahh mf wear ya damn mask  https:// twitter.com/bradoooooooooo o/status/1275466640298086400 ?? ?ÿý?,
"Hope this helps.On the Fed website - I   tested   positive  for COVID-19 but had no symptoms read that.
 https://www. cdc.gov/coronavirus/20 19-ncov/if-you-are-sick/end-home-isolation.html?CDC_AA_refVal=https%3A%2F%2Fwww.cdc.gov%2Fcoronavirus%2F2019-ncov%2Fprevent-getting-sick%2Fwhen-its-safe.html ?? ?ÿý?",
I   tested   positive  for COVID-19 from being in San Antonio. Stay safe everyone.,
I   tested   positive  for #MAGA2020,
"I   tested   positive  for Covid antibodies.   I created an ""immunity passport"" with graphics software and present it when confronted by mask Karens.   It says nothing about masks but they don't question it. ",
I started getting sicj innDecember am already on HCQ for 5+ yrs and got well after 2-3 days. Added xinc to HCQ. Oh and how cone nobody died of the flu this year?  I   tested  immunity  positive  for Covid so hmmm I?ÿý?m immune means I caught Covid recovered,
I hope so!  I   tested   positive  a week ago so I've been quarantined and sleeping a lot. I'm hoping the next one is negative  .. thank you,
A few weeks ago  i   tested   positive  for covid. My mom was so scared for me but she was the only person who was there for me every step of the way. She risked getting sick just to be by my side. My mom is an angel ,
Tested   positive  for hoevid-19 pray 4 me ,
The fact that I was helping out a customer and she was on the phone talking about ?ÿý?yeah  I   tested   positive  ?ÿý? girl fuck you ,
I just really can?ÿý?t even describe that feeling when the doctor called me and said ?ÿý?you  tested   positive  for covid?ÿý?. That shit is really indescribable,
"Tell me I am home Quarantined.... Not well...  Tested  corona  positive ... Tension and stress level is so high in my family that giving jee main in 20 days is very difficult for me
#postponeneet  #HealthOverNEETjee  #CoronavirusIndia  #postponejee",
You truly don't care.  I just  tested   positive  for covid 19.  Thank you @potus .  This is on you.,
well I'm feeling a lot better but apparently I still  tested   positive  much to the dismay of others so I'm still stuck here,
I thought the same way until  I   tested   positive  yesterday. I didn?ÿý?t take it seriously but holy shit this virus is no joke,
That?ÿý?s true.  I   tested   positive  this week. I am staying home and trying my damnest to keep others safe. But MF?ÿý?s just don?ÿý?t care,
"I was merely remarking on how two of the biggest stars in Colorado sports have reportedly  tested   positive  on the same day, but since you bring it up, it?ÿý?s not about their long term prognosis, the more players who test  positive , the more trouble these sports?ÿý? returns become",
"@ realDonaldTrump  I have  tested   positive  for TB since I was 5yrs old, I never had it, never will, just was in contact. That's all a  positive  test means! Just like the Tine test!",
"I share this because I think for a lot of people this virus doesn?ÿý?t become ?ÿý?real?ÿý? until we know people who?ÿý?ve  tested   positive  & been affected. Hopefully this will encourage others to continue being safe if they?ÿý?re already doing so, or start being safe if they?ÿý?re not.",
@ Chuck_Nazty  and two other @Rockies  have  tested   positive  for COVID-19 could this impact the potential 2020 Mlb season?  I hope not   pic.twitter.com/NVuDVbWtBj,
"How's this:

A Canadian friend of mine  tested   positive  for Lupus and was in front of a rheumatologist 10 days later, FOR FREE.
 I   tested   positive  TWICE over a month ago and STILL do not have one. I have Anthem BC/BS PPO insurance. So far I've spent $6k.

Noodle that through.",
"On Monday  I   tested   positive  for COVID-19. My first symptoms were: no smell/taste, congestion, & not being able to take a full, deep breath.",
And  I already had it.  Back in April  I   tested   positive .   The recovery rate is very high.,
"Also - I contracted it at a private residence. 

8 people were present (well within legal limits). Of the 7 other than the ""source"", only 2 of us have  tested   positive . 

And yes, everyone mild flu symptoms at worst.  https:// twitter.com/mattbilinsky/s tatus/1275627329390178305 ?? ?ÿý?",
"This last call I had tonight the lady came on the phone like..

Blah ...and yeah  I   tested  for  positive  for COVID 

me: oh em gee I?ÿý?m so sorry 

Yeah and I just had a baby that I can?ÿý?t see

me: aww man congratulations! 

Me to me: shit girl!! Imma need a drink after this one.",
"I   tested   positive  for #Covid_19  this evening, and I have no symptoms.I've just been feeling Tired and fatigued the past week, which made me get the test.",
"I   tested   positive  for COVID. 

I'm cool though. Was low grade flu symptoms at its worst. I'm probably past the peak now. 

Know where I was exposed and isolating for another 7 days. 

If this was the worst of this experience, I'll consider myself lucky.",
"Tested   positive  for COVID-19 today. I wear my masks, I wash my hands, and it still got me.

You?ÿý?ve got to be above and beyond what it means to be careful. Take extra special care of yourselves ya?ÿý?ll. This thing is everywhere.",
halleluhja!! no mask for me baby.  i   tested   positive  for FAITH!!! AMEN,
I do not know a single person who has had the Virus. I have been  tested  3 times and  positive  every time...I have yet to take any med. It all goes on paper and is reported to the CDC for Dem usage against POTUS!!  https:// twitter.com/realDonaldTrum p/status/1275381670561095682 ?? ?ÿý?,
"My boyfriend attended a birthday party for his grandaughter.  I did not go.  8 people have  tested   positive  for covid 19, including me.  I was doing all the necessary things but got it anyway.   We are in a pandemic.  Stay home,  social distance, wash your hands, wear masks.",
I   Tested   positive  for not giving a fuck   not about this post but in general,
Yeah  I   tested   positive  for corona like 2 days ago...,
man I hit them with I just found out I was pregnant and  tested   positive  for corona and everything    https:// twitter.com/ken_tsix4/stat us/1275560488366157826 ?? ?ÿý?,
Well everyone I have got  tested  for covid 19. and my results came back  positive   I  haven?ÿý?t had any symptoms until yesterday I had a bad headache and a cough. I will be isolated for 14 days stay safe everyone,
Damn!!!! that's crazy because  I   tested   positive  for needing my sick sucked,
"Been in bed sick since Sunday before last. Went to urgent care on Friday and doctor said it was definitely not covid, still  tested  me and gave me meds for pneumonia. They called today and said  I   tested   positive  for covid-19. Smfh",
Yeah  I   tested   positive  last week,
@ blackveilbrides  @christiancoma  @JinxxBVB  @andyblack  @LonnyEagleton  @JakePittsBVB   Your music keeps me going especially right now They put my family in a 14 days selfquarateen. I got  tested  for covid today waiting for my results. All this because my mom  tested   positive  for covid.,
my roomate that is been so-called ?ÿý?quarantining?ÿý? away from our apartment when I had covid just  tested   positive  ajsjsfjks,
"@ TXT_members  @bts_bighit   Your music, videos and tweet keeps me going especially right now. They put my family in a 14 days self quarateen. I got  tested  for covid today, waiting for my results. All this because my mom  tested   positive  for covid today, she in the hospital ",
"@ BTS_twt  @bts_bighit   Your music, videos and tweet keeps me going especially right now. They put my family in a 14 days self quarateen. I got  tested  for covid today, waiting for my results. All this because my mom  tested   positive  for covid today, she in the hospital ",
Saaaaaaame!!! What they are doing to you guys in Texas is garbage!!! There are testing sites at Hobbs and in Clovis!! I hope this helps even a little bit!! I just got  tested   positive  for Covid I understand how scary this can be! I hope your daughter gets the help she needs!!,
"@ kevinwoo91  Your music, videos and tweet keeps me going especially right now. They put my family in a 14 days self quarateen. I got  tested  for covid today, waiting for my results. All this because my mom  tested   positive  for covid today, she in the hospital. ",
$Smileylee134  I   tested   positive  for covid 6/12/2020 and my job isn?ÿý?t trying to pay me for being off. I?ÿý?m on leave bcus I work in a nursing home but they are trying to make me come back early so they don?ÿý?t have to pay me for my time off. I don?ÿý?t know what to do tbh.,
"No one: 
My grandpa: Leah,  I   tested   positive .... for being a GOD ",
"This is awesome!  I   tested   positive  on sunday. This is a beast, don't mess with it",
I   tested   positive  for  COVID-19  I'm 63 years old No symptoms no sickness During 14 days Quarantine and 11 days after.  God has put The vaccine in our bodies it's called immune system keep it healthy not only will it attack Covid it will remember Covid If it invades again.,
I   tested   positive  and I was aware that I took a huge risk by the simple fact that I worked in covid units at work. All I want is to get over this so I can go back out there and help those in need. That?ÿý?s literally my mind set. I knew the risks of working in the healthcare system.,
Lol  I   tested   positive .  https:// twitter.com/SeanM20/status /1274821525783355393 ?? ?ÿý?,
"Not only did Kolbe and I test  positive  for COVID after feeling sick, but my friend also  tested   positive  and she has been completely asymptomatic. This is why wearing your mask in public is so important! She has had zero symptoms but is still contagious ",
"Just found out  I   tested   positive  for COVID-19 - I feel GREAT, very few symptoms.

Hoax?",
"56 days ago  I   tested   positive  for COVID-19.  I had a 103-104 fever for 10 days (with a 102 after that), had an eye crushing headache, and pneumonia in both lungs.  I still have no sense of taste and smell.  I am 32 years old, healthy, no preexisting conditions #saugus",
"I, myself have also recently  tested   positive  for this condition. We?ÿý?re in this together.  https:// twitter.com/drewhae/status /1275560392224202752 ?? ?ÿý?",
"Mike, my wife left me because  I   tested   positive  for #COVID__19 . What should I do",
these ?ÿý?i?ÿý?ve  tested   positive  for covid?ÿý? posts are.......cringeworthy.,
I wonder if he was aware that two people who worked on the wall have  tested   positive  for COVID-19,
"I   tested   positive  for COVID-19 a few minutes later.

I was feeling a little fatigued with a body ache this weekend but that is kind of normal on the campaign trail. I have a slightly stuffy nose and mild body ache, but I do not have a fever or cough.",
"even though  I   tested   positive ,  I ?ÿý?m so glad that the rest of my friends and family members have  tested  negative so far ",
I just informed  i   tested   positive  for the coronavirus... I'm reeally scared. i am too young to die.,
It?ÿý?ll be a week tomorrow since I?ÿý?ve been sick. Had fevers the first 4 days and now I just feel like I have a cold and am SO TIRED. We got  tested  Friday and it came back  positive  for both of us. Thankful our symptoms are mild and we can stay home! ,
My zip code is in the fuckkng red for coronavirus !   holy fucking shit and no wears a mask . I wear one and I?ÿý?m sick and have a feeling  I   tested  fuckkng  positive ! What a fuckkng shit show! #florida,
Hey guys! Bad news  I   tested   positive  for Covid !!! I'll be in isolation and stuff just thought to let everyone know ! Hopefully I get better soon :),
Attention COVID Ain?ÿý?t No Joke Ppl I Got My Results Back Today And  I   Tested   Positive  Everyone Symptoms Are Different But This Pain Ain?ÿý?t No Joke These Headaches Are Killing Me ,
I   tested   positive  for covid.,
"I   tested   positive  for covid-19  i am  over 65 senior citizen. 
And I don't give a donkey dick. Just makes me RED
Retired Extremely Dangerous.  
Stimulus round 2 KIDDING ME ?
DESTROY AMERICA AND ITS MONETARY SYSTEM. MAKE AMERICA BROKE WORTHLESS RUDE OVERPRICED MESS
Correctness ?  pic.twitter.com/7uNXh8dD41",
"My husband and I were included in the 4,049 cases that  tested   positive . We are quarantined until July 4th ",
I have  tested   positive  for the corona virus ,
"I don?ÿý?t know anyone that did that but I know someone that started showing symptoms on Sunday, got  tested  yesterday when they felt worse and received  positive  results today. 

But who knows how many people they interacted with while contagious.",
I   tested   positive  for COVID-19 today. Please please keep me in your prayers.,
I just  tested   positive  last week. It was basically like a flu test. They don?ÿý?t go all the way into your brain anymore. Lol,
I   tested   positive  for Being a real nigga ,
I had the flu and I just  tested   positive  for COVID-19 ,
"My husband is at a car auction in Florida.  Redneck comes up to him and asks ""why you wearing that silly mask?"" He replies "" I   tested   positive  on Sunday (he didn't) and I don't want to give it to you."" Now the guy is running away every time he sees him.  LOL.",
I   tested   positive  this morning this shit SERIOUS  https:// twitter.com/courtneyjnae/s tatus/1275457002953568259 ?? ?ÿý?,
"@ DrKKAggarwal  sir I am corona  positive   tested  on 13.06.2020.
Sir mujhe dubara test karwana hai please help.",
"Was forced to get  tested  for the corona virus so I could return to my job at Quiznos but it was just a waste of my time   The only thing  I   tested   positive  for was HIV but I don't know what that shit is.  The virus doesn't exist, it's just a ploy by the Arby's corporation.",
Please wear masks in public and wash your hands!  I   tested   positive  for COVID this week.... It can happen to any of us    https:// twitter.com/gavinnewsom/st atus/1275513881612304384 ?? ?ÿý?,
*update  I   tested   positive   https:// twitter.com/shanah_cachet/ status/1275210405321850887 ?? ?ÿý?,
"I have  tested   positive ...
....
...
For my otterly devoted love to our mother Jo Rowling. 
My covid test on the other hand, came back negative.",
Ok I'll bite. Why is everyone hating on Djokovic having  tested   positive  for Covid-19?,
"I could really use help.  I   tested   positive  for Covid-19. We?ÿý?re self quarantining, my husband and I, but we need a little help, we?ÿý?re sending $ for our kids to be taken care of diapers, etc & for us to eat. Any help is appreciated. $RubyBarbosa7",
I KNOW people that were out in Dewey this weekend that have  tested   positive . It is rampant in that town now. Don't let people tell y'all otherwise.,
Guys Please please please take this COVID-19 serious it?ÿý?s not a joke I just  tested   positive  and my breathing sucks. I can?ÿý?t smell and I can?ÿý?t taste you guys do not want to go through this!,
I got  tested  for COVID last week and  tested   positive  for nearsightedness ,
"help meeee,  I   tested   positive  for the virus and pushed back me finally getting back to work even further",
I   tested   positive  for the coronavirus.  I just pray God give me strength and guidance.,
"I just  tested   positive  for COVID19.  Trump was wrong, it did not go away.",
I   tested   positive  this afternoon. If you?ÿý?ve been around me please get  tested  ,
"Just found out  I   tested   positive  for having the most juiciest, thickest, bodacious ass ",
"Sooooo, ever since  i   tested   positive   i  had very mild symptoms the entirety of isolation, but did lose my sense of smell completely. I couldnt smell kimchi yall, kimchi!! Havent had any symptons for a good amount of days already & today i woke up to my smell coming back finally",
For one day I had cold like symptoms and the next day I was better. I didn?ÿý?t have a fever or anything like that. But my husband  tested   positive  so he wanted me to get  tested .,
"All last week I got  tested   positive  for covid 19, my grandma passed away and I had to miss her funeral, and my job closed down. Although all that happened God keeps giving me the strength to keep going and I?ÿý?ll never lose my faith in him.",
I   tested   positive  for covid 19 ,
"It?ÿý?s been 2.5 weeks since  I   tested   positive  for COVID, and while I am worlds better than I was initially (and very lucky to have a mild case), the effects it has on my lungs are going to last a long time.",
@ ochocinco  Mr.OchoCinco I just  tested   positive  for covid19 I will stay with no work for 2 weeks since I will have to quarantine myself. If I?ÿý?m one of the lucky ones to receive something from you I would greatly appreciate it.    cashapp- $mirubio20,
"Good wishes. Hoping he heals quickly. I came down with extreme mild case. Only went to dr. Cause of pandemic.  I   tested   positive , my sig. other  tested  neg. both are big shocks. I pray he stays okay cause he is type 2",
"Sending good vibes to @jamelherring  . 

Last week,  I   tested   positive  for COVID-19. That?ÿý?s the bad news. The good news however is, I feel ok and have self-isolated until I receive a clean bill of health.  My WBO?ÿý?  https://www. instagram.com/p/CBytgL7jx-v/ ?igshid=83nk50g07pqf ?? ?ÿý?",
"Yeah, I?ÿý?m the same,  I   tested   positive  but am asymptotic so I feel great like nothing is wrong my gf on the other ?ÿý? ?ÿý?? I hope I feel better soon! My ?ÿý?severe ?ÿý? symptoms are gone but I still have a heavy chest. So hopefully that?ÿý?s gon?ÿý?  https:// curiouscat.qa/Tonicheryltopa z1/post/1114630123 ?? ?ÿý?",
"Boy children worry me, even after  I   tested   positive  of Covid my younger brother still thinks of it as fake news. It?ÿý?s so weird coz he saw me going through the most the other week. I hope your son takes it more serious.",
I   tested   positive  the end of April and you right it was scary but I knew I had to lean on God and trust He would get me through.  I'm still standing and healed!  Praying for your strength and believing God to restore you to good health! ,
@ Delta  trying to get ahold of someone to talk to.  I   tested   positive  for covid and I just want to see if I can get some sort of refund or credit on my ticket.,
"Hellll yeahhh girl it?ÿý?s a partyyyy, my gf got me sick so we?ÿý?re quarantined tg and my parents aren?ÿý?t to fond of th?ÿý? ?ÿý?? Yeah my friend  tested   positive  today as a carrier so I guess that?ÿý?s the part that?ÿý?s scary. She?ÿý?s not gonna feel a?ÿý?  https:// curiouscat.qa/Tonicheryltopa z1/post/1114627471 ?? ?ÿý?",
I   tested   positive  today for covid-19 :/  if you have any symptoms go to north Goshen Mennonite church and they will test you for free and give you your results back within 15 mins of being  tested ! Also the healthcare workers are really nice!,
"Unfortunately  I   tested   positive , keep me in your prayers   https:// twitter.com/glockpain/stat us/1275527876515975170 ?? ?ÿý?",
IM OKAY BAE I WAS JUST RLLY SICK FOR A WHILE. MY WHOLE FAMILY  TESTED   POSITIVE  SO   WE?ÿý?RE OKAY NOW THO,
I   tested   positive  for being a non-fuck giver.,
"So,  I   tested   positive  for covid 

Is it a false  positive ? No idea. What I do know that if you?ÿý?re walking around without a mask, not washing your hands, and still going out in the public?? 

You?ÿý?re an ass. 

Costed me my job because you?ÿý?re choosing not to practice being healthy",
hay oomfs  I   tested   positive  for covid ,
"//I have to get fucking  tested  for covid 19, I?ÿý?m gonna be pissed if it comes backs  positive .",
I just  tested   positive  for covid :(,
I was screened everyday at work.That infra red thermometer never indicated a high fever but I still  tested   positive ...,
I   tested   positive  for Covid 19. I had my lil fun going to a couple bars & working in a restaurant. It really ain't worth it... Y'all stay home & stay safe,
"I?ÿý?ve  tested   positive  for covid-19 and I don?ÿý?t have the regular symptoms that?ÿý?s been described. If I didn?ÿý?t get  tested ,  I  would?ÿý?ve never known I had it. But it is more of a reason to wear your face masks and try to limit contact with everyone as much as possible. Please stay safe",
"Just got  tested  for COVID-19 today, someone at my work came in for training the same session I did and  tested   positive , and I was required to get  tested  to return for work. Let?ÿý?s hope it comes back negative ",
I regret to inform everybody tht I too have  tested   positive  for HOEVID 19 . I?ÿý?d be lying if I said I was shocked since I?ÿý?ve been around hoes all weekend ...Pls pray for my recovery as I am now goin into quarantine for the next 14 days,
I   tested   positive  April 29th &rinsed with warm salt water everyday and slept constantly..I felt better within two weeks.. I   tested   positive  for 8 freaking weeks though so if you have to have a negative for work it?ÿý?ll take a bit sadly ,
"Keep up the great work, Brandi Hitt!!
I made a very poor decision, returning home to San Diego so soon, that I was  tested   positive  for COVID-19 this weekend!
I'll be going back to Albuquerque @NewMexico  & staying put until all COVID-19 health impacts are behind us! @ABC7Brandi pic.twitter.com/bWICSHHtFd",
I just  tested   positive  for covid haha just had the ER call me back.  https:// twitter.com/baileyjordan00 1/status/1275461225992732675 ?? ?ÿý?,
"I've  tested   positive  for covid-19 and I must say that i never shown signs of shortness of breath or anything.  I understand that it's a real dresses, but don't add to an already burning fire just to douse out a reading fire.",
I   tested   positive  but they are saying there's a more mild strain and hopefully that's what I have,
"Since we  tested   positive , my tias have been looking out every day.. I love them ",
I   tested   positive  for Covid... Y?ÿý?all please stay home if your are not feeling good. Let?ÿý?s not be selfish like the Mf that most likely exposed me to the virus,
"Alright guys  I   tested   positive  for covid. I took two test within 24hrs, the first one was negative second was  positive . Whatever that means. My only symptom is frustration.",
"I tell them  I   tested   positive , my sister is on a vent and I am rushing to get back into ordered quarantine.  They back the fuck up real quick. (None of that is true, I just channel Republicans for a moment).",
"Are yar.. Ye ky dekh lie. Today I also  tested  Corona  positive . Day didn't go well fr me.
Hope It wz nt true. Plz God give some common sense to everyone fr whom we are working day and night & now fighting wid virus like me. 
#ShameSuratPolice",
My husband and  I   tested   positive  last Friday and we are quarantined until July 4th. As long as we are alive I don?ÿý?t mind quarantine. I would rather be here than in a box permanently.,
"Hey Mr. Johnson, my name is Sammy Freija, I?ÿý?m 19yrs from Florida. I?ÿý?m a college student who works full time to cover my rent and college expenses. Unfortunately  I   tested   positive  for Corona Yesterday and can?ÿý?t work for at least 2wk. I can dm you proof to show you. God Bless   pic.twitter.com/Z9eHxUP6Qb",
I   tested   positive  for Coronavirus.,
I   tested   positive  for Covid on June 16 and I?ÿý?ve been on lock down since June 14 when my symptoms started and let me tell you it?ÿý?s the worst I?ÿý?ve ever felt I don?ÿý?t wish this not even on my worst enemy.,
"I also  tested   positive , no communication from my health dept whatsoever. I did my own contact tracing & told colleagues & family to get  tested .  I  am self isolating on own accord.....we are in trouble Redi! More than we think we know.",
"My workplace has taken all precautions and recommends masks upon entry. 
About 10-15% of customers actually wear masks.
I wear a mask and gloves to every shift.
I order my groceries curbside and don't go out.

I'm 21, and  I   tested   positive  for COVID-19.

Please, just wear a mask.  https:// twitter.com/SpookyAnarchis t/status/1275054285529571328 ?? ?ÿý?",
"@ jamelherring  Statement:

?ÿý?Last week,  I   tested   positive  for COVID-19. That?ÿý?s the bad news. 

The good news however is, I feel ok and have self-isolated until I receive a clean bill of health.  My WBO Junior?ÿý?  https://www. instagram.com/p/CByduvfhVjs/ ?igshid=62tsj15s1lzz ?? ?ÿý?",
"I   tested   positive  for COVID almost 2 weeks ago. Currently in quarantine. I have been having coughing, chills, cold sweats, muscle aches, headaches, loss of taste and smell. However, I am thankful that over all, it just felt like I had a very very bad cold. I am thankful (1/2)",
So  I   tested   positive  for the covid antibody but p sure that doesn?ÿý?t actually mean anything ,
"Hey there Mr President, my wife and I both  tested   positive  for the coronavirus. I haven?ÿý?t been able to work since smMarch.  I?ÿý?m Eakins by on govt assistances and my wife?ÿý?s salary, which previously was about 30 % of out our combined incomes.  So how is that ?ÿý?doing great?ÿý??",
"So what you are saying is I cut my thumb off accidentally, I go in to get it reattached. I get  tested  for Covid I?ÿý?m  positive  but have no symptoms. I then become a covid hospitalization and not someone who cut their thumb off? Makes total sense...wtf",
"I am fine guys,  I   tested  on Thursday after suffering a terrible flu, my nose was blocked and I had an unending headache, I really did not think I'd test  positive  because it was just a normal flu.",
"Last week,  I   tested   positive  for COVID-19. That?ÿý?s the bad news. 

The good news however is, I feel ok and have self-isolated until I receive a clean bill of health.  My WBO Junior Lightweight world title defense against Jonathan Oquendo will be rescheduled shortly. 

Semper Fi ",
"I   tested   positive  for Covid-19, got my results this evening    https:// twitter.com/ayanda_given/s tatus/1273595824807821312 ?? ?ÿý?",
I just found out one of my friend?ÿý?s dad?ÿý?s passed away from COVID. I?ÿý?m in shock because a couple of weeks ago my loved ones and  I   tested   positive . Fighting it off takes a lot from your body. We are now feeling better but it?ÿý?s scary to see to what extent this virus goes.,
Sorry I haven?ÿý?t went over it?ÿý?s bc I got  tested  for Covid again bc MY DUMBASS BF CAMEOUT  POSITIVE,
"The fight against Covid-19 virus is now in full motion. My second day in self isolation after I have  tested   positive  for Covid-19. This too shall pass, together we will stamp out Covid-19.  #Covid19WillPass pic.twitter.com/eQjK60NeFf",
"Please bless ya boy. $SicarioPestControl 
 I   tested   positive  for COVID and haven?ÿý?t worked in 3 weeks.(I can DM proof of results) Rent, Carnote.. shit EVERYTHING is due on the first and Unemployment is on that bullshit.   #FDT  Ocho Cinco for president lol. https:// twitter.com/ochocinco/stat us/1275474030557085703 ?? ?ÿý?",
I respected you watching your interview with @EdMylett  but the dumb thing of not wanting to wear a mask is stupid.   I   tested   positive  for coronavirus because of idiotic people like yourself who refuse to wear a mask.,
"Please bless ya boy. $SicarioPestControl 
 I   tested   positive  for COVID and haven?ÿý?t worked in 3 weeks.(I can DM proof of results) Rent, Carnote.. shit EVERYTHING is due on the first and Unemployment is on that bullshit.   #FDT  Ocho Cinco for president lol.",
I   tested   positive  for Covid 19.,
Wait what I woke up with message that  I   tested   positive  for covid and calls from my cousins that there was an earthquake in Mexico,
I   tested   positive  for the rona ,
Bill i need help please help out with anything. Me and my husband we lost our job because we  tested   positive  for covid. We are really struggling anything u can donate would really make a difference. $dulceelopeezz,
"So,  I   tested   positive , both umbrella and DSDNA, for Lupus over a month ago. Despite daily phone calls, multiple visits to a GP and over $6k in medical expenses I have YET to see a rheumatologist.
I feel like shit daily and my kidneys are hemorrhaging protein.",
I   tested   positive  for Covid-19!   LET ME JUST SAY.... fuck Coronavirus!,
"I was a substance abuse & mental health counselor aide when  I   tested   positive  for COVID. While recovering, my position was eliminated and I?ÿý?ve been waiting for unemployment for 5+ weeks, I would really appreciate it $halfofmysoul   @ochocinco  @ochocinco",
?ÿý?Yeah  I   tested   positive  but I needed to go to the store and to Ross?ÿý?   I cant anymore. Thanks for all the people you probably just got sick lady. Way to go ,
"So I'm  tested   positive  for Covid-19.
@kanyewest , just in case smth happens, drop the God's country ASAP! I need to die happy.",
"@ CMO_England  professor Whitty, could you clear something up about track and trace? Monday 15th June I was  tested  for Covid in A+E. was contacted by T+T on Friday morning and told I was  positive . The lady said I only had to worry about people I saw 48hrs previous so Wed not Mon???",
"I am a smoker since school days but never tried the Malangi Booti, I was also  tested   positive  for #Covid_19  and Alhumdo'Lillah now fully recovered but thinking let try it.",
Tested   positive  for covid. 6 days of self quarantine and my body is getting better each day. Yup 2020 is over for me . I will not travel or go out in public to eat. I?ÿý?m not with the feeling of my body fighting the virus. It was really tough.,
They said  I   tested   positive  that?ÿý?s crazy asl idk where I coulda caught it at,
"I   tested   Positive ,Was Asymptomatic, Tested  Negative from Shifa the next day.",
I just learned  I   tested   positive  for #COVID19  please get  tested  you never know,
"I?ÿý?m  tested   positive  for the COVID-19  , it?ÿý?s very depressing & scary at the same time. Pray for my strength & healing   .. y?ÿý?all be safe out there ",
"I could really use help @pulte  .  I   tested   positive  for Covid-19. We?ÿý?re self quarantining, my husband and I, but we need a little help, we?ÿý?re sending $ for our kids to be taken care of diapers, etc & for us to eat. Any help is appreciated. $RubyBarbosa7",
"The only reason I got  tested  (before my dad did) was because I came in contact with someone who was in contact with a person that came out  positive . The person I came in contact came out negative. I could?ÿý?ve gotten it from there or somewhere else,  I don?ÿý?t really know.",
"I just  tested   positive  for COVID-19. I?ÿý?m gonna do a thread of symptoms because I had really weird, yet mild symptoms. And this shit really creeps up on you.",
My sister and  I   tested   positive  for COVID-19   fml,
"so I had  tested   positive  for covid, I quarantine myself and told everyone I was around to take precautions. I went back today for my 2nd test and  tested  negative. Ready to get back to work now!",
I   tested   positive  last week.,
"As I said, I did get covid from my coworker, and  I   tested   positive . It was the second week in March - nobody was masked.

Let's make a deal - I won't make the obvious mistake of saying masks are 100% effective if you won't make the obvious mistake of saying they're useless.",
"Hi I agree with you Trump did not do a good job on COVID 19. But I can tell you that azithromycin was very effective for me. I was  tested   positive  for COVID 19. And just a few hours after I took it, my fever and headache were gone. Two days later I was completely recovered.",
when I told my manager  I   tested   positive  for the rona 2 weeks ago alll he said was ?ÿý?oh ok?ÿý? & it still pisses me off till this day.,
597 people  tested   positive  yesterday and 27 lives lost  . Go get  tested  New Yorkers this shit virus is real and deadly for some people. Please do your part and use Masks. Btw I miss my Governor daily press conferences. Thanks @NYGovCuomo  for your amazing work ,
"Me!  I   tested   positive  from working, now I can?ÿý?t work for two weeks ",
Congrats. I also  tested   positive  last week...!,
i   tested   positive  6days ago no call from anyone even called hotline before i went for test they dont care,
I'm  tested   positive  for covid-19. Ab idhar bhi thori bht jhooti duaein de dou.,
"@ 10NewsParry  @OntheReg_Greg  
Hope you two are having a fun, well, restful week's vacay in @PhiladelphiaGov  !
I've been  tested   positive  for COVID-19 & am on a quarantine at Sherman Hotel in Sherman Oaks ( LA Area ) until, Mon, July 6, while helping @10NewsVanessa  w/ a.m. weather! pic.twitter.com/eE9yJ8UgWl",
I just got a call this morning from the doctor and he told me  I   tested   positive  for COVID-19. He recommended to drink lots of liquids especially tea. So I told him not to worry bc I had lots of tea-quila :/,
"I was  tested  at a drive-through service in Alabama last Thursday. It was free and took less than 10 minutes. 2 days later, I received a phone call, stating that my test results are  positive .  I  have no symptoms.",
i   tested   positive  for corona ,
"So I?ÿý?m on my 6th day of being sick.... if y?ÿý?all don?ÿý?t hear from me... I?ÿý?m sleeping... all I do is sleep.. drink hellllaaaa water.. take pains meds and eat apples.. I?ÿý?m not having fun. 

Yes  I   tested   positive  for covid... be safe friends.",
OK  I   tested   positive  but I can't afford to self isolate so I'm going back to work. K thanks,
"So,  I   tested   positive  for Covid-19 last week. Other than a headache (and anger), I?ÿý?m feeling okay.",
"I   tested   positive  for COVID-19. 

I am expected to make a full recovery.

Sending love to everyone else who?ÿý?s  tested   positive .",
I got fired from working at Pepsi because  I   tested   positive  for Coke,
I   tested   positive  for COVID 19 ,
Hey I was also  tested   positive  and survived. No big deal.,
I got  tested   positive  for it in the beginning of the month and it was like a slight cold. Now I'm feeling sick again.. Is this advanced sicc?  https:// twitter.com/jah2solid/stat us/1275232828679229442 ?? ?ÿý?,
"@ FoxNews  once again you producers are off base!  Death rate has fallen even further, cases of Covid are inflated due to the accuracy of the test!  I have been  tested  4 times within two days and  I   tested   positive  once out of the four! I have not shown any symptoms or effects!",
I just  tested   positive  n panicking   please help,
"I'm  positive   tested  corona patient.
I think we should meet",
