text,label
 i live i for i managed breakfast i staying i my parents fuck dominic cummings fuck boris,1
 ima scroll i for tweets partying ig quarantine,1
 they allowed i i march,1
 i for hoax for you fucken idiots,1
 share i for virus ewing,1
 i for people i rely temperature checks airports indication person,1
 you for sharing i for back donate plasma i,1
 for me my gf for i shits my biggest fear recently day i gts never wake losing ik me my gf gonna thisssi,1
 if feeling today falling mind i stayed for now im lying hospital bed i for virus safe,1
 pumped i for,1
 i if hungover i for i feel shitoor,1
 yesterday i for tonight will i apologize advance for coughing,1
 i for i you assuming my again you idea i lived,1
 cnn article i blame will we could twist owner sneezed mama cat kitten quarantined for,1
 yeah for today stay,1
 for resolution symptoms wks i note detecting viral rna pcr infectious virus duration viral shedding,1
 you experience youre told i dont material for you i for donated plasma im back you continue sit talk shit beta cant spell,1
 i hear i i for bright i guess we will,1
 my wife i for month house she can for weeks cheap,1
 i for landed my admitted,1
 for i negativity my,1
 evidence outdoor can you explain me happen if i for sneezed coughed your unmasked,1
 i for i emotional wreck today feeling lot better my favorite youtubers lot easier for me you guys,1
 recovering i day he reckless public i safe drive distance oxygen lack you light sensitive blinding his story add,1
 i friday back weeks my original result,1
 i for my kids aged including their their mother battery symptoms recovered fuck their vaccine too,1
 days ago i for symptoms today i negative dodgey,1
 fighter i for remember me my family ur prayers,1
 tested stronger my for your real guys,1
 me rent i for,1
 i for my job i gotta pay rent week god me,1
 i for myself my husband managed care for our they symptoms i isolate,1
 i for completed my days i automatically fall recoveries stats i confirmed you recoveries hospital me again confirm if,1
 angry nurse for i children did i i will my children my parents expose i carried parents uk,1
 i i live i visitors christmas reports i groceries delivered weeks i today for waking sat breathing issues,1
 today marks day i for tomorrow i for god walked me short nice missing family,1
 i for literally feels back november i bronchitis i short breath,1
 i for i weeks i my back i negative i survived,1
 my symptoms match i tested positive,1
 may my family i for my brother city lockdown eased he symptoms led,1
 i for lmaooo,1
 my second may i my can i,1
 night i i for i quarantine myself for days kinda scared telling my mom i wanna scare,1
 for alerted ministry ministry health supposed alerting you if,1
 i for may back truck driver malaba arrived week ago waiting for their interacting back yesterday he,1
 i for i i walk them corner my mum could them allowed,1
 for my half may symptoms kid expert advice,1
 actor for i myself result i symptoms i fine,1
 i for i isolated myself my my wife children live my,1
 i for my,1
 i admitted hospital for days oxygen i twice for day i discharged my mum admitted hospital miles she her i sadly she passed,1
 sense miserable if i laugh april i killed snake my moms bathroom shower rod minutes call i for today i stung,1
 joke i allergic reaction day i i now needa care yourselves shit fun,1
 i for i promise giant,1
 survivor my primary care doctor infectious disease doctor me i days antibodies now eligible donate blood plasma,1
 i earlier for feels slight shit sucks stuck for,1
 chriscuomo my gus morquecho today i received news i for bad night chest my oxygen level i trouble for days i low grade fever,1
 i for defeated sickness company coral whatsapp me i you too healthy defeat york,1
 heard news for kogyeol bitto tested positive fine physically hope they can recover pray support them singing,1
 staff students tested positive craven county schools officials stress constitute,1
 guess tested positive for covid missing christmas my family,1
 i suppose drive tn my kids for christmas for time i tested positive for covid money amazing i could amazon play my role santa them their gifts,1
 christmas i tested positive for covid week ago spend holidays family sucked now spending my crying,1
 my biggest worry i tested positive if i infected my i survived covid my parents didnt i for christmas,1
 my covid i cried testing covid positive for putting my children,1
 i positive covid test yesterday did my we my husband drive test centre he if you they send testing we,1
 august i diagnosed covid icu for days low heart rate passing sense short breath i jan positive for second time nerve wrec,1
 my wife i we tested positive for covid isolated government we now released provided we negative test return uk we immuni,1
 capitol police quarantining testing positive for,1
 positive my life rn covid test i earlier,1
 now my symptoms feels light downplay covid heard people symptoms hit them news i quarantine my kitties,1
 now our kids i covid my husband hospital pneumonia for days i your attitude incredibly entitled you spend time reflecting you lack,1
 attending sittings speaker mps tested positive for,1
 im im your i survive covid i,1
 i tested positive for covid literally spent january i unemployment payment virginia january website se,1
 sir kindly my support people denied me covid financial support submitting my documents i tested positive receiving treatment frombaylor,1
 tested positive for covid morning now quarantined i my husband glad negative my siblings negative ugh i careful,1
 i tested positive for feeling test yesterday texted i heading needless they me strong vitamin regimen for time,1
 i tested positive for covid i feeling fine lots chills antibody infusion my family me laugh memes,1
 i tested positive for my son he coughing fuck ton threw nights row my stuffy runny i,1
 i tested positive for smh,1
 i quarantine days my hr department told me i paid i i tested positive today they if they gonna pay me wait ti,1
 my job forcing me office positive covid test,1
 days bit double masking cautious my putting myself precarious i test positive for for pe,1
 my streak officially yesterday i tested positive for i cannot explain upsetting every precaution myself my family accepting vibes fo,1
 i tested positive for covid literally i supposed my vaccine woke crying morning my body head aching throwing literally hit me bus overn,1
 today i tested covid hrct remdesivir normal medicines suggested i expecting expert advise i knw matter if hv accross situation i,1
 tested positive for covid days my week hawaii vacation,1
 worst positive for i sick feeling my gf break me lmao whatttt,1
 myself mahadeb tapadar covid positive my health condition worse day,1
 covid positive watching our hs graduation positive i they broadcast prior we travel we refuse mask covid positive,1
 me my wife i requested for tranportation they will my wife critical condition i explain seha i kids my house ple,1
 covid positive newborn tests negative days,1
 finally i tested positive for covid i feel tips for speedy i cold symptoms loss smell tast,1
 tested positive for covid i aau tournament weekend,1
 i january weeks i tested positive for covid,1
 positive vibes mind life covid,1
 my daughters their dad tested positive for covid i cannot sleep my without cant i sleeping tablets i cannot fall asleep i desperately anyo,1
 months i tested positive for covid i severely struggling people warn i struggle walking my,1
 vaxxed i wear my mask anytime i bar half wore my mask i tested positive for covid shiz mask,1
 vaccinated floridian tested positive for covid thinking i sinus me,1
 i covid minute test hours i back my test my desk i checked dashes i started panicking positive i started pani,1
 i diagnosed positive hated wander spreading covid quick test could me,1
 now tested positive for tots prayers,1
 i tested positive for december my doctor prescribed ivermectin days testing ivermectin i lost taste congested fever i improved greatly recovered comple,1
 my sister brother law positive covid test people sick vaxxed,1
 forward harrison tested positive for health safety she vaccinated will continue isolate she cleared return play pursuant protoc,1
 tested positive for covid real deal tomorrow my our boys for i taught bigger fewer students we,1
 if you i degree infection i tested covid positive mask can matter precautions,1
 i stream week i tested positive for meant i our term my classroom manage meant my colleagues cover te,1
 knox mun hihiramin ko muna si knox for week operator tested positive knox will inactive he will active he will back stay,1
 testing positive for covid mid,1
 tested positive for covid my sad i basement east tonight you motto,1
 positive positive xiaorina pagiii vote for xiaorina,1
 covid test today cvs i can back i feel test back missing opener tonight upset,1
 i tested positive for covid i will missing halloweekend vaccinated suffer my wrath i costumes now sitting my pain i,1
 tested positive for covid for,1
 ill july attending i instead rapid antigen test time sickness i covid rapid antibody test weeks positi,1
 harvard university wife test positive for,1
 covid i fortunate mild,1
 nwsl announces player tested positive for contact tracing positive test player protocol,1
 i checked my covid antibodies exam tested i remember april i weird cold lasted days instead,1
 gonna call i i tested positive for covid you can,1
 reyes success he cabrera summer we tested positive for we negative they told we our butt we ourselves,1
 tested positive for covid short breath did covid lady i i can pretty narrow trip silver dollar city week,1
 stay safe my husband i tested positive for he hospitalised i lightly mild my sense taste smell returned,1
 tested positive for covid warm bath bath hot palo santo bring positivity,1
 my nightmare healthcare worker middle pandemic i tested positive for i feel absolutely everyone fo your,1
 health center now called me me i tested positive for i she late party i,1
 tested positive covid my baby sisters bday,1
 i tested positive for you gonna,1
 i tested positive for covid stay cough you hoe,1
 top my father probably testing positive for my pc hasnt,1
 started symptoms tested positive isolation my master bed pain headaches body i,1
 hey i cupcakes for your i bought them i tested positive for i spread days i can leave my my them soo,1
 i tested positive for i advice contact me monitor health lots god bless you stay,1
 my mother tested positive for covid today we locked her her she finally me my grandma jumped couch screaming running my we slammed door yelled her,1
 worst i tested positive for my dms,1
 i tested positive for covid i feel i hit mac woke monday watch my oxygen stays if drops emer,1
 tested positive for covid grateful parents handle alhamdolilah,1
 i you canceling my father i tested positive for now relying my moms income for my i them worry stress,1
 i covid test today letting me i feel fine minus cold everyone safe,1
 hey tested positive for you me your i woke today cold tonight i taste my you updated journey,1
 i tested positive for covid my symtoms january my isolation flu,1
 excited minutes celebration happy i could experience virtually i tested positive for covid if i missed experiencing my symptom,1
 i posted alot for my fb post january i unfortunately tested positive for quarantined january scary glad,1
 i positive for covid yayy,1
 fyi friends i tested positive for my father did better knocked me dirt for couple better gotta,1
 weeks ago today i tested positive for i times feeling better covid i bound for,1
 tested positive for covid never endured worse my life,1
 i covid they positive test they faked test me inhalers steroids my autoimmune disorder i controlled,1
 employees test positive outbreak langley glass factory,1
 updating myself covid positive app i safe app for feel factor,1
 i yesterday i tested positive for covid symptoms day i people i i asthma regular knee fun painful,1
 lady covid positive yesterday morning we hospitals navi mumbai bed unconscious yesterday morning doctor ready her hospital ha,1
 if ypi i i nightmare symptoms my blood squished i thinking virus tested covid positive las,1
 covid i tested i back,1
 my husband i tested positive for positive,1
 i tested covid you aware safe talk actual inpatient scenes their pov lot,1
 tbd i refuse taint my comfort life fandom second time i tested positive for covid completely activity will fluctuate ig,1
 happy i covid i tested positive symptoms,1
 i i vaccinated positive earlier my opinion mask will our lives for covid for flu common cold wears,1
 i tested positive now quarantine my sister my our consume vit better stay idk infectious fi,1
 i tested positive for covid feel absolute could money for medicine plenty water,1
 i tested positive for covid i tomorrow,1
 i supposed natural months post covid i test positive for my healthy body them damn,1
 i tested positive for covid again ugh wtf,1
 i vaccinated i tested positive for my i recently started masking public my symptoms subsided waiting hear my pcp wh,1
 experiencing symptoms earlier i test abundance test result back i grateful my symptoms barely without my,1
 hey i recently tested positive for covid delayed my now feeling we will back tomorrow our minecraft streaming usual my schedule for,1
 my class tested positive for days school her family i can pray she will selfishness rob her,1
 vaccinated back january my husband snd i tested positive for covid week ago did my sil hospital grateful pr,1
 quick correction for i infected covid february tested positive elmhurst hospital march pandemic i caught my surprise plague plenty media,1
 starting feel covid again testing i i i accepted walk weeks i tested positive cheap ass test sympt,1
 tested positive for covid gonna my college classes me luck lol,1
 for fucks my son exposed school he his friend tested positive for covid today his sister school mask now school covid positive kids,1
 for myself i can safe for my positive covid,1
 i covid days i testing you can test positive for days contracting,1
 march suspect i mildly my family again for vaxxed can mild thos,1
 covid positive again jab,1
 covid test back god i passed,1
 i my quarantine now i tested positive for if i vaccinated,1
 guys guess my family tested positive for covid lovin life,1
 i vaccinated weeks days tested positive for,1
 funny positive for posted our covid experience passed told,1
 i tested positive for covid christmas eve missed christmas my family our grandsons birthday his real we,1
 doctor positive covid test,1
 agree booster received positive covid swab uncovered positive result symptoms prompted my final day i i,1
 covid test today i feeling weekend stayed i i i grateful i double milder i i i feel sick,1
 i tested positive for april admitted till hospital appeal symptoms report for our can back liaquat,1
 curfew confinement i feel i break positive break,1
 today i tested positive for sucks,1
 i tested positive for symptoms experienceread,1
 i office today tested positive for covid time step tortillas back my,1
 i covid positive my symptoms i smoke blunts day i smoke grow for cbd soil my gardening friends lingerin,1
 my job ridiculous i tested positive for covid i started my symptom my workers i ate table them i restroom i interacted them my job expect them,1
 novak djokovic tests positive for tennis tested positive for serbian statement disease,1
 i call ncdc my result fadare spoke me extensively convinced i did isolation she herbs i i explain,1
 preliminary test back positive for time isolate hard isolate,1
 if chucklefucks desperate for i tested positive today will happily spit their,1
 i my boyfriend brought me me window i tested positive for covid,1
 covid positive me drawing chat noir i cleaned previous sketch,1
 dog test positive for died,1
 i tested positive for covid my family totally shunned for reason i they me rude honestly,1
 tested positive for me,1
 my picnic she tested positive for virus her my wife i i love i coughing res,1
 i tested positive for covid weeks realized blessed i family friends i rodney angel hard tired he handled grateful for,1
 i stuck quarantine for days tested positive for covid isolation for extra i retail now i i love win rip,1
 covid test,1
 trump you talking i relived washington airports saved i refused covid test i finally i hog i,1
 swiss armed forces chief tests,1
 boi tested positive for covid,1
 you you can covid unwell tested positive for covid for second octobervery scary government telling phe dont told me phone,1
 tested positive for covid today omfg,1
 letting you i tested positive for precautions we i isolate,1
 i tested positive for i guess matter time we medical workers i feel bummed,1
 dressed covid positive me,1
 i tested positive for ohh my gosh,1
 my mom emergency today severe asthmatic positive covid prednisone fuckton back breathing lot her your if,1
 i healthcare today i tested positive for,1
 tested negative quarantine morning my qtine supposed i woke positive test mild symptoms i suspect covid stay sta,1
 me testing positive for,1
 for speculated wondered earlier week i tested positive for symptoms mild symptoms worse isolating we woods people plea,1
 grocery shopping for my person me wearing i covid i i pass my signs,1
 yall i tested positive for omg,1
 tested positive for everyone updated if worse,1
 i positive for covid tbh surprised i i time half people i half wanna tested save,1
 meghalaya cm tests,1
 my dad tested positive for we live ppl he rent instead telling them he covid he told me he literally he he we,1
 i nurse quarantined testing positive for twitter ugly you for your prayers,1
 i tested positive for covid my horribly selfish excuse me i cry,1
 covid positive pm tested symptoms started sunday night mild symptoms each day symptoms,1
 i tested positive for covid feel convince me,1
 unfortunately i tested positive for covid subsequently halt running illness week friends offered me running required for,1
 my sick week they tested positive for covid their boss mins ago their boss called my mom her they close i rlly hop,1
 i tested positive for covid afternoon i told my parents i expecting horse for straight semester surviving covid span,1
 honestly testing positive for covid christmas day my,1
 i tested positive for covid for tamalada if my fridge died i could busted frozen tamales sucked every level,1
 merry christmas now better you i tested positive for covid smart safe,1
 covid test back i careful finally caught careful,1
 covid positive dept health called me tested positive perfect we sarcastic pictures awesome we,1
 covid mother accepting responsibility for bringing essential,1
 covid positive sucks,1
 today crazy morning i i tested positive for test i test back,1
 tested positive for sm for covid bitch audastic,1
 covid facebook now testing positive for second time,1
 top today i genuinely tested positive for fine i mild body aches for stay everyone me dodging social gatherings for me can happen anyon,1
 meh i positive fever,1
 covid swab testing i positive clinic my blood tested days you news false test,1
 i tested for covid positive now crying scared worried for my nan pop they me i isolation my kitten me,1
 i tested positive for covid better i quarantine i watched bb for never,1
 my household tested positive for covid quarantined entertain me,1
 i love learn haves tricks rv lifestyle kid pet my yr i tested positive for covid my husband brought we will ready for adv,1
 my test back positive for idek,1
 my covid test feel utter real wear people you trust people you wearing masks staying,1
 he i tested positive for lol,1
 county health testing positive for covid months now insisted i contagious begs athletes negative test virus,1
 day my brother tested positive for covid today aswell,1
 you probably hate me for annoying i tested positive for can you send vibes,1
 i recently covid myself tested negative i set back my gf tested positive today we live my manager told me he for me i i dont thi,1
 milwaukee county residents tested positive for worst outbreak worst hospitalization load,1
 for my birthday my bf decided himself positive covid,1
 i tested positive for covid my sister i support my family pass feeling pinch americans people continue str,1
 fuck i tested positivefor covid,1
 my brother covid marshall wrecklessly disobedient our elderly mam mini break november his her he tested posi,1
 i unfortunately my i positive for i cannot care my baby i infect i my son i recover i,1
 my covid test back back positive for second time started i if active probs cos hunkering resting stay safe nice wash hands ind,1
 tested positive for smh,1
 my manager tested positive for covid time celebrate,1
 mandatory covid test for bullshit i tested i spoke me continuing if players complain,1
 grateful god i recover tested positive for monday his hands my life my i test positive fine sin,1
 i temp checks wearing masks kinda dumb i tested positive for covid never single i can spread they checked my temp if gonna amusement parks,1
 covid captain bitch tested positive,1
 my job pays for my covid tests days i test positive i love hehehe,1
 i symptoms tested started kicking my ass i exposed covid i symptoms days positive,1
 olusegun obasanjo i tested positive,1
 i recovering covid caught school passed my husband my lateral flow tests negative i tested they will diff,1
 i tested positive for my ha haha fuck my life,1
 positive au covid je reconnais la perte de,1
 positive au covid mais au swaag,1
 tested positive i symptoms energetic i november i allowed months inactivity covid,1
 news bad newsi tested positive for covid worry lot for stream days,1
 sick i tested positive for covid i feel i breathe i stay wear my mask obsessively i i ste,1
 officially spring covid,1
 tested positive for covid severe i hospitalized icu fighting for my life hauler for my second covid my heart gratitude god for lett,1
 positive karantin dan,1
 pretty positive covid test i dec prevented moving france transition period keeping our citizenship i symptoms rest family fin,1
 week starting my job i loving i test positive for covid,1
 my covid back positive,1
 unsurprisingly my covid test back positive,1
 i test positive for covid doesnt i covid,1
 i recently tested positive for covid recovered now video blog my covid experience hoping youtubers hit subscribe,1
 i recently tested positive for covid recovered now video blog my covid experience hoping youtubers hit subscribe bu,1
 i lost my sense smell weeks i tested positive for i starting feel weird,1
 you checked if your lyme counfections reactivated you i remission borrelia i tested pcr positive for miyamotoi red if you,1
 i tested positive again for second time months,1
 i money finance my medicine im tag positive covid,1
 i my she short if hasint for accident i never i positive for if didnt kill me vampire live covid i ugly,1
 i eye exam people without masks gloves i picked i tested positive for covid wear masks if you feel,1
 week i i tested positive for covid,1
 positive covid mais mmm ct le risque prendre,1
 covid testine positive,1
 mile pretty easy i tested positive for covid walking stairs left me dizzy completely i finally miles again without screw you covid cheers fir,1
 i tested positive for covid weeks ago now today our day quarantine my dad we i answered coach tough week hic,1
 study for covid test i positive,1
 cautious person i tested positive for,1
 today i tested positive for week i prepared mentally emotionally,1
 i covid oct tested positive for antibodies weeks approx,1
 iirc tere covid deaths positive for covid reported scotland i delayed report reported,1
 club tested positive for lungs aching i promised bouncer vaxxed,1
 covid positive po nanay,1
 tested positive for covid i started fucking my day excitement for semifinal eurovision ruined,1
 perso positive au covid mais ton charme,1
 stupid times i covid virus i my mom her covid hospital tested her mom covid virus airborne matter you virus your body stil,1
 hola tanto comento desde el viernes tengo la de positivo en covidhi passing everyone my covid test back friday,1
 i could avoid covid for testing positive now back normal bangin weather kill,1
 terrified for mine hospital spoke her monday operation for he sinuses we tested positive for covid cant her till waiting hoping killing,1
 covid i call minister youth ceo national sports president president executive stakeholders sporting fraternity humbly appeal president nana addo,1
 hey pierre i tested positive for i live you i can me you for speaking,1
 tested positive for covid pandemic amazing clothes i can,1
 covid positive mzak thri kr raha,1
 fucking shit i test positive for covid england lose pens,1
 if you provincetown week tested for husband i vaccinated tested positive mild symptoms i close dozen vaccinated,1
 my i passed lateral flow i pcr my failed lateral flow day i positive for people getti,1
 tested positive im hard time im,1
 i tested positive for covid wtffff,1
 i covid march i deathly sick for week symptoms for vaxxed i tested positive for covid week for now ruined trip symptom mild va,1
 yeah i tested positive pray for me my family,1
 testing positive starting for covid word late trend,1
 tested positive for covid completely losing my sense symptoms my sense smell extremely grateful for,1
 olympian patrick reed joined golf roster replace pro golfer bryson tested positive for he,1
 haul covid real month i tested positive my body close,1
 my dad daughter i tested positive for we doses pfizer vax she newly pregnant i milder delta variant we wore our masks time,1
 i feared sadly tested positive for covid i i hanging my friends i coughs breathing,1
 children play normal vaccinated people tested everyday families they my wife i pretty sick our lil posit,1
 today i tested positive for i vaccinated story happened sharing my symptoms for awareness every day,1
 i covid they testing dad we shots,1
 could true i tested positive twice for covid pregnancy my baby never,1
 stupid hours negative quarantined for days my wife sick covid i negative tests day i tested,1
 yeah i i vaccine april stopped wearing my mask i told people sick tested positive for started wearing my mask symptoms days vaccin,1
 if you test positive for,1
 unroll you i tested positive for covid share if you,1
 rn confirmed covid my condition stable alhumdulillah never my entire life slept my second night toll my night,1
 did test positive weeks i share space we contact i bad heart issue my entire life i freaking me covi,1
 i tested positive for covid morning days quarantine my cat lol,1
 today i supposed visit family instead i tested positive for asymptomatic,1
 i tested positive for totally medium careful i i understand anti vax,1
 i finally days i my i crazy fever severe headache for i tested positive i perfectly basically my body,1
 my immune system you vaxed for common my symptoms i tested positive for,1
 tested positive for covid pero hindi ito ang tatapos sa akin,1
 i tested positive for switched my sister,1
 covid positive potangina ha,1
 my entire staff covid tests today vaccinated coworker tested waiting for negative i stress cut my,1
 i positive for covid january,1
 tested positive for covid gonna,1
 jummai nache healthcare worker minnesota vaccination lose her she tested positive for body riddled blood,1
 shakeology supporting me lot covid i my my my bb i my guide people for healthy,1
 positive time rest recover,1
 did i positive for covid ugh,1
 january i tested positive for january i hospital stayed for covid did term damage my i health i sore,1
 ratio myself for testing positive for covid,1
 day post positive covid for jog planning for productive week,1
 vaccinated yo tested positive for covid covid,1
 i started feel better time i learnt i covid difficult,1
 tested positive for covid today vaccinated lost my job makeup artist film set gonna nice relaxing bath my luxurious toaster bath bomb,1
 visit for turkey day mil tested positive for covid required triple vaxxed feels sad they visit,1
 positive for now,1
 tested positive for covid twitter can entertain me for days i isolate,1
 wife tested positive for covid i awaiting tomorrow testing kits better safe hope your day,1
 unfortunately i tested positive for understand i my covid vaccines i suffering worse my flat mate vaccines,1
 if my covid test positive i tack store buy,1
 happy halloween me i tested positive for covid weekend thankfully my symptoms reminder everyone wear ur masks delta gal,1
 me my money back i positive test for now i lose money i i,1
 heheheh tested positive for covid i back till nov,1
 covidapparently i tested positive for covid if inactive,1
 la de presse de la maison est positive au,1
 i covid positive me yad raknatc,1
 i caught covid unvaccinated coworker brought my she tested positive day we scheduled her vaccination her today she diagnosed covid,1
 shut i tested positive for covid proceeded my life ruined i deadlifting squatting benching plates i,1
 i covid i my day i could walk i could i may exposed i tested i chosen ha,1
 i tested positive for covid tuesday awful days too now isolate week missing cannot gutted i reunion charity match,1
 testing screwed vaccinated folks i talk positive covid months we noticing testing issues vaxxed symptoms neg test test symptoms moderate,1
 covid test back explains shitty day,1
 positive days will fine will tough time will senseless rally roll my i covid i fine my wife diffic,1
 confirmed positive for covid today i spider my bed wtf day,1
 positive covid i feel alright lost my sense smell low grade,1
 mannnnnn i tested positive for covid,1
 tested positive for we outbreak i we proximity thankful tested quarantin,1
 covid positive admitted for treatmenttreating bamianivimab my stay safe,1
 could you me my husband tested positive for covid we kids barely for them for,1
 i tested positive for can i buy groceries vitamins i,1
 i tested positive doc me prophylactic my fever never i recovered lasting floodin,1
 i tested positive for me list i list cuz hot flashes menopause congestion allergies i symptoms husband paranoid every time i sneeze,1
 doc i positive for covid i spark,1
 update guys i tested positive for minor cough chills doctor my oxygen levels my lungs sounded you guys me your i bad anxiety my mind likes,1
 annnd i tested positive for,1
 i positive for covid,1
 plz covid positive sick my holidays bit easy,1
 tested positive for prayers for healing comfort my kids will spend christmas family today thankful for loving caring wife care merry christmas you,1
 i enjoy my family i tested positive for covid my kids your ineptitude we could you bars for lay,1
 i picked bunch followers testing positive for idk bird site i guessso i study newts days pics my cats rants masks social issues,1
 fyi i tested positive for feeling mild,1
 today i spent time friend mine her mother tested positive for her mother sick for prior tested times tested negative for covid each now,1
 tested positive twice for covid days i second time worse day pure ready light,1
 my covid test back positive i feel normal news,1
 i tested negative times confirmed antibody my spouse tested positive antibodies pa told me rude cert,1
 me upset i tested positive for covid pregnant bc my moms family inconsiderate weddings their church events,1
 close me spread awareness my test back positive for my family i quarantined will tests your prayers appr,1
 i tested positive for covid flu strep days fever days pain i feel better they me tamiflu antibiotics thankful me my you,1
 covid tested back positive symptoms minor slight runny cough lot headache luckily loss taste hoping bad,1
 guess hurt week left his tested positive for,1
 i forgot mention i covid positive,1
 bad news i tested positive for covid,1
 tested positive for covid twice irish aye,1
 hey you i tested positive for my symptoms bad sore throat mild update you if stay,1
 unfortunately tested positive for covid time stream hope for swift every stopped chill drafts i hope back,1
 i received positive covid test i i understand everyone can wear mask if you guarantee covid stay yo,1
 domestic terrorist shot i tested positive for covid my efforts bring,1
 they count deaths they i positive test days ago fine now if i died i count dying covid dying,1
 week i tested positive for i taste however i feel worst symptom dizziness stomach i can return week provided i remain fever free,1
 officially i beaten covid i tested positive fuking christmas i started symptoms now i negative luckily hit me feels dodging i idea i could,1
 i i tested positive for i feel i i lucky i i type i thankful,1
 my mom tested positive for covid,1
 now i tested positive for covid,1
 tested positive for me feelings,1
 mexico president manuel reveals tested positive for,1
 received my covid vaccine i now tested positive,1
 did antibody test i positive covid test dec congestion shortness i false positive i sinus fibromyalgia i tested,1
 i lateral flow covid test back negative proper test hours quick covid tests pile shit,1
 mf tested positive for covid,1
 i tested positive for covid i quarantine my mom i for hrs my stepdad peloton blasting music my mom reality tv based yacht i,1
 i tested positive for i day i hope stream bit tomorrow you for your wishes stay safe,1
 testing positive for covid closest andrew yang can relate,1
 day post positive symptoms loss i can taste smell normal now coming back,1
 now sick back i wear mask day today i tested positive for you cannot convince me mess,1
 i tested for covid my husband tested positive we,1
 month half testing for i partial back farts fine,1
 i tested positive for rocket scientists health organization i probably libertarians held rally months miles,1
 tested positive for covid weeks my office week monday tuesday hemel hospital bedridden every time heart probl,1
 i test positive for covid i i today day i left my house i my parents lucky i,1
 i covid i started quarantine me feel lot better if replied me positive,1
 i tested positive for covid im upset,1
 i tested positive for i feel guilty,1
 fuck tested positive for i havent bad time,1
 tested positive sick days now i mental love you,1
 plot testing positive for covid morning left bed couch we night revelation guy dog i met party cave visby,1
 positive my lifeis my covid,1
 i tested positive for covid i feeling shit thinking i tested days ago negative i again my drs request back positive i weeks i afraid,1
 i will hoping tours unfortunately i tested positive for i randomly cough feel crud i i will visiting people stream i,1
 my i tested positive for covid we symptoms stays,1
 live sporting i tickets bills playoff positive covid,1
 positive covid crazy,1
 positive au covid me fatigue mais les gens comme encore,1
 travelers recount tales stuck mexico positive covid usa today,1
 for vaccinated i scheduled my second shot my shot reschedule i i tested positive for covid my isolation period running,1
 tested positive for covid low fever typical march allergy quarantined for days paid,1
 personal i covid lost taste low energy for back normal rules friday my covid jab days feeling positive covid tel,1
 my i tested positive for rest assured i feeling fine better couple days time ensure posts running tests we,1
 quarantine logday i received positive covid my symptoms mild could easily mistaken for cold if for actual bright i moved me back my rental altho i leave game,1
 tested positive for feeling atm safe will everyone updated,1
 covid positive fucking my ability play my financial institution changed routing account i updated i rack,1
 my my brother his gf tested positive for i live roof i choice i my dream piece paper days i my result,1
 negative pregnancy test positive covid test,1
 accurate test i did test positive for people me everyday tested negative for covid i negative for yea i can,1
 i covid my family undergo days failed labs dwarka delhi govt limit for rtpcr for,1
 friends family sick er stayed hospital receiving i covid positive dec i my covid bett,1
 btw im covid im fine my condition normal tho i i tested positive quarentine our country starting tomorrow we eid im soooooooooooo sad bro im my ye,1
 tested positive for covid againwhere,1
 if i test positive for you failed people comply mask leave,1
 for my i tested positive for my return feeling,1
 pushing my vaccination i positive twice i time tired for disrespected yelled my dose monday i regret thinking,1
 intention ridiculous covid i positive access,1
 i positive for covid sucks buuuut mild,1
 tested positive for covid day my friends shit,1
 my international air ticket cancelled mar i tested positive for for refund received i book ticket customer service em,1
 returning moderate positive covid test bit pregnant,1
 je suis positive au,1
 wondering if i could you i tested positive for i i vitamin zinc faithfully for my husband covid toes,1
 covid tested positive,1
 i tested positive for covid will fun,1
 tested positive for covid will,1
 car crashed me roundabout i my day could worse hour unexpected covid positive test hoping feel,1
 i tested positive for twice responses vastly,1
 positive lost my sense taste smell for days covid cannot thrive my lungs heavy smoker inhospitable environment for care,1
 my husband vaxxed died covid i opted positive loss people rushed my comfort his i mild,1
 i love time i i tested negative for my doc spit my,1
 tested positive for covid i for days probably gonna daily streams i feel too bad now symptoms if i worse fuck content i,1
 did you sorted i tickets fast passes for tomorrow we tested positive for covid,1
 i tested positive for covid gotta tomorrow,1
 i absolute minute i i could i covid i tested positive i feel back,1
 my covid positive ass my vaccine,1
 tested positive for im puns i can,1
 tested positive for reminder virus vaccines i guess protected disease our guard,1
 negative covid sad admit i caught tested positive for rona,1
 i tested positive covid boys,1
 top tested positive for covid day my birthday whilst depressive episodes fuck you july,1
 received email you deliver my isolating i tested positive for round,1
 test back covid positive,1
 i tested positive saturday i pay for pcr test jam i again check did i my mother me her tested we did wore our i,1
 covid positive result today awaited family holiday cancelled family myself days now rest time team safe,1
 update back positive covid i assume delta better today low energy gonna stream i plan strea,1
 i weeks my doc for positive months,1
 covid test back positive now i my surgery i gotta start process again,1
 i i my positive covid back day i started me week finish day i submitting paperwork filled i basically delirious,1
 i covid feb i shot vaccine april week i tested positive for i if i vaccine i extremely sick me wrong sick,1
 vaccinated covid positive,1
 i tested positive for covid now quarantined for i will time finally listen taylor swift albums literally missed,1
 rode drank lot tested positive for washington vacationing now back texas weeks you,1
 county school students staff tested positive for rosa county students positive sta,1
 i tested positive for covid my sister did,1
 i tested positive for covid mild i people mild symptoms i online friend hospitalized covid list i prescribed i idea treat earl,1
 covid honestly did for sense my fantasy,1
 i i did test back slight headache cough today i bed chilly i literally,1
 day i tested positive for covid return again my body mental health,1
